station_name,city,zip,latitude,longitude,ev_connector_types
AMZ SEA43 - 4,Seattle,98121,47.617495,-122.340974,['J1772']
AMZ SEA43 - 1,Seattle,98121,47.617111,-122.339836,['J1772']
AMZ SEA44 - 2,Seattle,98121,47.616677,-122.341108,['J1772']
AMZ SEA44 - 3,Seattle,98121,47.616638,-122.34103,['J1772']
AMZ SEA44 - 4,Seattle,98121,47.616654,-122.341021,['J1772']
AMZ SEA44 - 1,Seattle,98121,47.616696,-122.341147,['J1772']
AMZ SEA94 05,Bellevue,98004,47.613364,-122.196731,['J1772']
AMZ SEA94 10,Bellevue,98004,47.613372,-122.196796,['J1772']
AMZ SEA94 09,Bellevue,98004,47.613343,-122.196839,['J1772']
AMZ SEA94 04,Bellevue,98004,47.613386,-122.196667,['J1772']
AMZ SEA94 01,Bellevue,98004,47.613372,-122.196721,['J1772']
AMZ SEA94 02,Bellevue,98004,47.613386,-122.19671,['J1772']
AMZ SEA94 11,Bellevue,98004,47.61335,-122.196817,['J1772']
AMZ SEA94 06,Bellevue,98004,47.613401,-122.19671,['J1772']
AMZ SEA94 13,Bellevue,98004,47.613357,-122.196882,['J1772']
AMZ SEA94 08,Bellevue,98004,47.613364,-122.196774,['J1772']
AMZ SEA94 12,Bellevue,98004,47.613357,-122.196624,['J1772']
AMZ SEA94 07,Bellevue,98004,47.613343,-122.196753,['J1772']
AMZ SEA94 03,Bellevue,98004,47.613343,-122.196699,['J1772']
AMZ SEA94 14,Bellevue,98004,47.613106,-122.197548,['J1772']
The Century Apartments - Retail Parking,Seattle,98109,47.618918,-122.346874,['J1772']
The Century Apartments - Residential Parking,Seattle,98109,47.619488,-122.346886,['J1772']
UWB CASCADIA CC WEST LEVEL 2 N,Bothell,98011,47.75969,-122.193886,['J1772']
UWB CASCADIA CC WEST LEVEL 4 W,Bothell,98011,47.759644,-122.1939,['J1772']
UWB CASCADIA CC WEST LEVEL 2E,Bothell,98011,47.75966,-122.19387,['J1772']
UWB CASCADIA CC WEST LEVEL 1 W,Bothell,98011,47.759647,-122.193886,['J1772']
UWB CASCADIA CC WEST LEVEL 3 E,Bothell,98011,47.75966,-122.19386,['J1772']
UWB CASCADIA CC WEST LEVEL 2 W,Bothell,98011,47.75964,-122.19391,['J1772']
"Kroger Fred Meyer 655 (Port Orchard, WA)",Port Orchard,98366,47.50453,-122.62941,"['CHADEMO', 'J1772COMBO']"
UWB CASCADIA CC WEST LEVEL 1 E,Bothell,98011,47.759598,-122.193902,['J1772']
Overlake Medical Pavilion - Garage 5,Bellevue,98004,47.621194,-122.186139,['J1772']
Red Parking Lot,Puyallup,98371,47.185296,-122.299236,['J1772']
AHP STATIONS HAAGEN 1,Vancouver,98684,45.632629,-122.535748,['J1772']
AHP STATIONS HAAGEN 2,Vancouver,98684,45.631786,-122.535136,['J1772']
1217 STATE SATURNA 01,Bellingham,98225,48.747824,-122.478347,['J1772']
HUB Garage,Seattle,98188,47.43001676,-122.2961501,['J1772']
531608  UW Tacoma C17 Garage,Tacoma,98402,47.2464713,-122.4396442,['J1772']
Light House Park,Mukilteo,98275,47.9487555,-122.3062009,['J1772']
Main Street #5,Edmonds,98020,47.8105149,-122.3748742,['J1772']
Willows A,Redmond,98052,47.70340520000001,-122.1537852,['J1772']
PUD Lot on Govan St.,Sequim,98382,48.07988782,-123.097497,['J1772']
Troy Block (Stations Not Installed),Seattle,98109,47.6212213,-122.3353408,['J1772']
"Plaza by the Green - 24437 Russell Rd, Kent",Kent,98032,47.382188,-122.261354,"['CHADEMO', 'J1772', 'J1772COMBO']"
SNOQUALMIE CITY FALLS AVE,Snoqualmie,98065,47.527683,-121.8237,['J1772']
SNOQUALMIE CITY COMMUNITY LOT,Snoqualmie,98065,47.532721,-121.873105,['J1772']
Shoalwater Bay Casino,Grayland,98590,46.84844697,-124.1058846,['J1772']
Hotel lndigo Everett,Everett,98201,48.0000028,-122.2146431,['J1772']
City of Waitsburg,Waitsburg,99361,46.2707488,-118.1532507,['J1772']
1203 Parking Lot,Anacortes,98221,48.5012896,-122.6152529,['J1772']
531606  Willows Commerce Park - DigiPen,Redmond,98052,47.688818,-122.150315,['J1772']
929 Office Tower,Bellevue,98004,47.618317,-122.1969022,['J1772']
Sunset North,Bellevue,98005,47.582405,-122.153989,['J1772']
Queen Anne Square,Seattle,98119,47.6246042,-122.3593182,['J1772']
Washington State Convention Center Parking Garage,Seattle,98101,47.611378281765,-122.3314401402,['J1772']
Kalaloch Lodge,Forks,98331,47.96137107,-124.3960576,['J1772']
Willows Building D,Redmond,98052,47.7088267,-122.1601307,['J1772']
431004  The Reserve at CTC,Vancouver,98683,45.6183882,-122.4917385,['J1772']
531616 - Marion & Minor Garage,Seattle,98104,47.6091997,-122.3241094,['J1772']
450 Alaskan Garage,Seattle,98104,47.5987016,-122.3351902,['J1772']
192nd West Lofts,Camas,98607,45.6040109,-122.4757978,['J1772']
City Hall,College Place,99324,46.0427838,-118.3869759,['J1772']
Plaza East,Bellevue,98004,47.6177789,-122.1915562,['J1772']
"Port of Seattle, Fishermen's Terminal, West Wall BLDG",Seattle,98199,47.65588111,-122.3827633,['J1772']
531613 - 1000-1100 Dexter Avenue N,Seattle,98109,47.6283848,-122.3418983,['J1772']
Sidneysea LLC - Brazil,Seattle,98109,47.6228746,-122.3394194,['J1772']
Gateway Transit Center,Port Angeles,98362,48.1197291,-123.4322999,['J1772']
505 First Garage,Seattle,98104,47.5974244,-122.3347174,['J1772']
1007 Stewart Street/ service decline,Seattle,98101,47.6163395,-122.3330877,['J1772']
"531603 701 Pike Street (Seattle), LLC",Seattle,98101,47.6115019,-122.3329014,['J1772']
The Corydon,Seattle,98105,47.618848,-122.3467506,['J1772']
Waterfront Place,Seattle,98104,47.6044756,-122.3378981,['J1772']
531609  Pierce County Annex,Tacoma,98409,47.22830373,-122.4675536,['J1772']
Columbia Center Building,Vancouver,98683,45.613275,-122.50409,['J1772']
Quillayute River Resort,Forks,98331,47.9148059463057,-124.544494766543,['J1772']
EZstop Kalama Waterfront,Kalama,98625,46.0039829278164,-122.845311463165,"['CHADEMO', 'J1772COMBO']"
COLLEGE HALL CROSBY HOUSE,Spokane,99258,47.669317,-117.402327,['J1772']
TPS FACILITIES BROWNS POINTE 2,Tacoma,98422,47.30283,-122.424971,['J1772']
NPS PWR LARO- Headquarters,Coulee Dam,99116,47.969278,-118.968139,['NEMA1450']
NPS PWR NOCA-Marblemount Ranger Station,Marblemount,98267,48.53841,-121.448148,['NEMA1450']
NPS PWR NOCA-Stehkin Golden West VC,Marblemount,98267,48.666724,-121.264849,['NEMA1450']
Columbia Basin JCC,Moses Lake,98837,47.130142,-119.278077,['NEMA1450']
Ft. Simcoe JCC,White Swan,98952,46.339724,-120.85306,['NEMA1450']
Schoolhouse District,Woodinville,98072,47.7534858,-122.1629554,['J1772']
Geo Apartments,Shoreline,98133,47.7592911,-122.3448427,['J1772']
IBEW Local 191,Mt. Vernon,98273,48.3990120273125,-122.333582969284,['J1772']
Hampton Inn & Suites Portland/Vancouver,Vancouver,98684,45.618949,-122.525453,['J1772']
Providence Regional Medical Center Everett,Everett,98201,48.00101,-122.2061313,['J1772']
Hoh Valley Cabins,Forks,98331,47.8176852900045,-124.151851571593,['J1772']
Hobuck Beach Resorts South,Neah Bay,98357,48.3331786074504,-124.660029250436,['J1772']
KING COUNTY WTD BRIGHTWATER - 1,Woodinville,98072,47.793213,-122.14057,['J1772']
KING COUNTY WTD BRIGHTWATER - 2,Woodinville,98072,47.793168,-122.140579,['J1772']
KING COUNTY WTD BRIGHTWATER - 4,Woodinville,98072,47.793094,-122.140577,['J1772']
KING COUNTY WTD BRIGHTWATER - 3,Woodinville,98072,47.793124,-122.140598,['J1772']
RADIATE 4000 RADIATE 1,Redmond,98052,47.673795,-122.128859,['J1772']
RADIATE 4000 RADIATE 2,Redmond,98052,47.673824,-122.128893,['J1772']
Tacoma Recovery and Transfer Center,Tacoma,98368,47.22802756,-122.4993181,['J1772']
CPA STATION 10,Seattle,98109,47.621409,-122.353711,['J1772']
CPA STATION 4,Seattle,98109,47.621311,-122.353622,['J1772']
CPA STATION 3,Seattle,98109,47.621313,-122.353652,['J1772']
CPA STATION 12,Seattle,98109,47.621413,-122.353638,['J1772']
CPA STATION 8,Seattle,98109,47.621376,-122.353648,['J1772']
CPA STATION 11,Seattle,98109,47.621411,-122.353676,['J1772']
CPA STATION 5,Seattle,98109,47.621312,-122.353589,['J1772']
CPA STATION 7,Seattle,98109,47.621377,-122.353675,['J1772']
CPA STATION 6,Seattle,98109,47.621377,-122.353708,['J1772']
CPA STATION 2,Seattle,98109,47.621309,-122.353679,['J1772']
CPA STATION 9,Seattle,98109,47.621378,-122.35362,['J1772']
TPS FACILITIES BROWNS POINT #3,Tacoma,98422,47.302692,-122.424934,['J1772']
"QFC 807 (Seattle, WA)",Seattle,98105,47.66149,-122.29641,['J1772COMBO']
CITY LIGHT BURIEN LIBRARY,Burien,98166,47.467371,-122.33941,"['CHADEMO', 'J1772COMBO']"
KETA 2355 KETA 8 ADA,Bellevue,98005,47.621055,-122.175961,['J1772']
KETA 2355 KETA 2,Bellevue,98005,47.62119,-122.176009,['J1772']
KETA 2355 KETA 4,Bellevue,98005,47.62118,-122.175985,['J1772']
KETA 2355 KETA 1,Bellevue,98005,47.621179,-122.176023,['J1772']
KETA 2355 KETA 5,Bellevue,98005,47.621104,-122.175923,['J1772']
KETA 2355 KETA 6,Bellevue,98005,47.620982,-122.175927,['J1772']
KETA 2355 KETA 7,Bellevue,98005,47.620905,-122.175829,['J1772']
MDS QUINCY DCQUINCYMWH0601,Quincy,98848,47.238641,-119.895401,['J1772']
MDS QUINCY DCQUINCYMWH0602,Quincy,98848,47.238277,-119.895745,['J1772']
THE OLIVIAN OLIVIAN #1,Seattle,98101,47.614104,-122.33319,['J1772']
THE OLIVIAN OLIVIAN #2,Seattle,98101,47.614112,-122.333147,['J1772']
PROPELLER1 PAINEFIELD STA1,Everett,98204,47.909011,-122.278394,['J1772']
"Kroger Fred Meyer 691 (Gig Harbor, WA)",Gig Harbor,98335,47.30668,-122.58015,"['CHADEMO', 'J1772COMBO']"
Willows Building B,Redmond,98052,47.7096188,-122.1623907,['J1772']
"FRED MEYER 608 (Ballard, WA)",Seattle,98107,47.6594,-122.36947,['J1772COMBO']
"Kroger QFC 126 (Lacey, WA)",Lacey,98512,46.99538,-122.82349,['J1772COMBO']
Belfair Log Plaza,Belfair,98528,47.451373,-122.826865,['J1772']
SIA W GARAGE F.1 #4,Spokane,99224,47.62497,-117.539743,['J1772']
SIA W GARAGE F.1 #7,Spokane,99224,47.625057,-117.53991,['J1772']
"Community Food Co-Op: 315 Westerly Rd, Bellingham",Bellingham,98226,48.791677,-122.492894,"['CHADEMO', 'J1772', 'J1772COMBO']"
Sunnyside High School,Sunnyside,98944,46.323285894252,-119.99395804467,['J1772']
SIA W GARAGE F.1 #5,Spokane,99224,47.624986,-117.539808,['J1772']
SIA W GARAGE F.1 #3,Spokane,99224,47.625019,-117.539665,['J1772']
SIA W GARAGE F.1 #2,Spokane,99224,47.625059,-117.539598,['J1772']
SIA W GARAGE F.1 #6,Spokane,99224,47.625024,-117.539864,['J1772']
ILANI STATION 2,Ridgefield,98642,45.852238,-122.708784,['J1772']
ILANI STATION 3,Ridgefield,98642,45.852356,-122.708312,['J1772']
KRC SKYLINE STATION #4,Bellevue,98004,47.613972,-122.194125,['J1772']
KRC SKYLINE STATION #5,Bellevue,98004,47.613973,-122.194071,['J1772']
MOUNTLAKE EVCS STATION1,Mountlake Terrace,98043,47.787897,-122.311661,['J1772']
MOUNTLAKE EVCS STATION2,Mountlake Terrace,98043,47.787867,-122.31192,['J1772']
TACOMA PARKS STAR CENTER #1,Tacoma,98409,47.198314,-122.489257,['J1772']
TACOMA PARKS LES DAVIS #2,Tacoma,98407,47.282993,-122.48233,['J1772']
EASTGATE 15325 DUAL,Bellevue,98007,47.584289,-122.136777,['J1772']
BUTLER GARAGE BUTLER EV #1,Seattle,98104,47.602544,-122.33301,['J1772']
BUTLER GARAGE BUTLER EV #2,Seattle,98104,47.602553,-122.332883,['J1772']
CPU DC STATION 1,Vancouver,98661,45.629395,-122.663203,"['CHADEMO', 'J1772COMBO']"
CPU DC STATION 2,Vancouver,98661,45.629428,-122.663273,"['CHADEMO', 'J1772COMBO']"
OLYMPIA LILLY R PETROCARD 1,Olympia,98501,47.044789,-122.845681,"['CHADEMO', 'J1772COMBO']"
HOMEWOOD SUITES HOMEWOOD #1,Issaquah,98027,47.547088,-122.065336,['J1772']
OLYMPIA LILLY R PETROCARD 2,Olympia,98501,47.044508,-122.845096,"['CHADEMO', 'J1772COMBO']"
The Wayne Apartments,Renton,98058,47.4418203,-122.1554235,['J1772']
TACOMA PARKS LES DAVIS #1,Tacoma,98402,47.282974,-122.48227,['J1772']
City of Seattle 1010 8th Ave,Seattle,98134,47.593975,-122.324221,['J1772']
REN DENNY CTR1,Seattle,98121,47.618226,-122.333907,['J1772']
REN DENNY CTR2,Seattle,98121,47.61823,-122.33392,['J1772']
REN DENNY CTR3,Seattle,98121,47.618233,-122.33391,['J1772']
REN DENNY CTR4,Seattle,98121,47.618223,-122.334017,['J1772']
REN DENNY CTR5,Seattle,98121,47.618246,-122.333948,['J1772']
REN DENNY CTR6,Seattle,98121,47.618237,-122.33389,['J1772']
REN DENNY CTR7,Seattle,98121,47.618244,-122.33387,['J1772']
REN DENNY CTR8,Seattle,98121,47.61824,-122.333855,['J1772']
Volkswagen of Kirkland,Kirkland,98034,47.7108371216806,-122.17214269969,['J1772COMBO']
Richland,Richland,99352,46.25924,-119.30995,"['CHADEMO', 'J1772', 'J1772COMBO']"
KETA 2355 KETA 3,Bellevue,98005,47.621188,-122.175998,['J1772']
"BofA Overlake Park WA3-152 (Redmond, WA)",Redmond,98502,47.63187,-122.14277,['J1772COMBO']
EASTGATE 15395 DUAL - #1,Bellevue,98007,47.582147,-122.136648,['J1772']
EASTGATE 15395 DUAL - #2,Bellevue,98007,47.582154,-122.136594,['J1772']
"Walmart 5272 (Poulsbo, WA)",Poulsbo,98370,47.75648,-122.66051,"['CHADEMO', 'J1772COMBO']"
"Fred Meyer 179 (Seattle, WA)",Seattle,98125,47.72305,-122.29212,"['CHADEMO', 'J1772COMBO']"
ELEMENT TUKWILA STATION 2,Tukwila,98188,47.453215,-122.249421,['J1772']
ELEMENT TUKWILA STATION 1,Tukwila,98188,47.453253,-122.24899,['J1772']
Blue Parking Lot - North,Puyallup,98372,47.182613,-122.291317,['J1772']
Franklin PUD Energy Services,Pasco,99301,46.229119,-119.106522,['J1772']
ANACORTESEV N CH WEST EV1,Anacortes,98221,48.518102,-122.611203,['J1772']
ANACORTESEV N CH WEST EV#2,Anacortes,98221,48.518179,-122.611202,['J1772']
DC VANCOUVER DC4,Vancouver,98661,45.639182,-122.623391,"['J1772COMBO', 'TESLA']"
DC VANCOUVER DC2,Vancouver,98661,45.639153,-122.623459,"['J1772COMBO', 'TESLA']"
DC VANCOUVER DC1,Vancouver,98661,45.639139,-122.62349,"['J1772COMBO', 'TESLA']"
Public Safety #4,Edmonds,98020,47.8124532,-122.3758246,['J1772']
City Hall #2,Edmonds,98020,47.8113372,-122.37709,['J1772']
Port of Seattle - Shilshole Bay Marina South Lot,Seattle,98117,47.6807529,-122.4047949,['J1772']
AMZ SEA106-1,Bellevue,98004,47.619761,-122.199755,['J1772']
AMZ SEA106-2,Bellevue,98004,47.619799,-122.199793,['J1772']
AMZ SEA106-5,Bellevue,98004,47.61977,-122.199722,['J1772']
Langley Park,Langley,98260,48.039928,-122.409736,['J1772']
WOLF DEN 76 STATION 1,Wapato,98951,46.448508,-120.43099,['J1772']
WOLF DEN 76 STATION 2 DC,Wapato,98951,46.448538,-120.430957,"['CHADEMO', 'J1772COMBO']"
123 4th Apartments Location 1,Olympia,98501,47.044728,-122.902484,['J1772']
Spiritwood Manor,Bellevue,98007,47.5976,-122.142,['J1772']
ANACORTESEV LIBRARY EV,Anacortes,98221,48.514381,-122.616919,['J1772']
ANACORTESEV E CH PARKING #3,Anacortes,98221,48.517744,-122.610748,['J1772']
Vista Field - Deschutes Avenue,Kennewick,99336,46.216773190847,-119.21101917564,['J1772']
Big B Truck Stop - Tesla Supercharger,Sprague,99032,47.209058,-118.22567,['TESLA']
"Liberty Lake, WA - Tesla Supercharger",Liberty Lake,99019,47.67381,-117.1130101,['TESLA']
NE STATION NE STATION,Tulalip,98271,48.052803,-122.187759,['J1772']
NE STATION NW STATION,Tulalip,98271,48.052792,-122.187748,['J1772']
DC RICHLAND 2,Richland,99352,46.230229,-119.226637,"['CHADEMO', 'J1772COMBO']"
DC RICHLAND 1,Richland,99352,46.230409,-119.227595,"['CHADEMO', 'J1772COMBO']"
LEVEL II CHARGE LEVEL II CHARGE,Anacortes,98221,48.507864,-122.613612,['J1772']
TAC ES CUW S CP02,Tacoma,98421,47.2593,-122.43424,['J1772']
525 NORTHGATE RESIDENTIAL #2,Seattle,98125,47.70779,-122.321726,['J1772']
525 NORTHGATE RESIDENTIAL #1,Seattle,98125,47.707814,-122.321637,['J1772']
PRISM STATIONS PRISM STATION 2,Seattle,98125,47.706929,-122.320888,['J1772']
PRISM STATIONS PRISM STATION 1,Seattle,98125,47.706948,-122.320856,['J1772']
KORUM HYUNDAI PC 2,Puyallup,98371,47.199421,-122.295091,"['CHADEMO', 'J1772COMBO']"
KORUM HYUNDAI PC 1,Puyallup,98371,47.199423,-122.295043,"['CHADEMO', 'J1772COMBO']"
CAR CHARGE 1 STATION 8,Pasco,99301,46.225504,-119.118868,['J1772']
SureStay Hotel by Best Western - Tesla Supercharger,Ellensburg,98926,46.977979,-120.542576,['TESLA']
Brewery Block TAC,Tacoma,98402,47.2423503,-122.4367763,['J1772']
South 405 Place,Renton,98057,47.46655,-122.22995,['J1772']
BOARDWALK APTS STATION 6,Kirkland,98033,47.676223,-122.19942,['J1772']
BOARDWALK APTS STATION 8,Kirkland,98033,47.676179,-122.199363,['J1772']
"Saffron Partners, L.L.C. (Retail)",Sammamish,98390,47.6169094,-122.0334614,['J1772']
WSECU N.DIVISION #01,Spokane,99208,47.71535,-117.412094,['J1772']
CITY LIGHT MADISON MILLER1,Seattle,98122,47.617082,-122.304055,"['CHADEMO', 'J1772COMBO']"
Leasing office Parking lot,Spokane Valley,99216,47.670337,-117.1812368,['J1772']
Providence - Centralia Hospital,Centralia,98531,46.712297,-122.985516,['J1772']
KCPW STATION 1,Goldendale,98620,45.821511,-120.823346,['J1772']
Lynnwood Apartments,Lynwood,98036,47.816836,-122.290084,['J1772']
KCPW STATION 2,Goldendale,98620,45.821535,-120.822781,['J1772']
"Bellingham 1, LLP",Bellingham,98226,48.7885917,-122.5060156,['J1772']
Western Washington University,Bellingham,98225,48.7391984,-122.4851568,['J1772']
First St Station,Snohomish,98290,47.9120626,-122.1014074,['J1772']
6th Ave #6,Edmonds,98020,47.8101038,-122.3735496,['J1772']
Array Apartments,Seattle,98125,47.731273,-122.293062,['J1772']
3102 6th Avenue,Tacoma,98421,47.2551169,-122.4766114,['J1772']
DC CORRIDOR SCC GTOWN L2-1,Seattle,98108,47.542276,-122.324533,['J1772']
Portland Ave and 31st St,Tacoma,98404,47.234632,-122.409949,['J1772']
S 39th Street,Tacoma,98418,47.221823,-122.443032,['J1772']
MB OF SPOKANE OUTSIDE 1,Liberty Lake,99019,47.67109,-117.112915,['J1772']
BMGF P2 STATION 6,Seattle,98109,47.623302,-122.345789,['J1772']
BMGF P1 STATION 3,Seattle,98109,47.623345,-122.345853,['J1772']
BMGF P1 STATION 5,Seattle,98109,47.623274,-122.345984,['J1772']
BMGF P1 STATION 4,Seattle,98109,47.623307,-122.345933,['J1772']
BMGF P2 STATION 8,Seattle,98109,47.623224,-122.345917,['J1772']
BMGF P2 STATION 7,Seattle,98109,47.62326,-122.345845,['J1772']
Stadium Place,Seattle,98134,47.5977415,-122.3329233,['J1772']
LAC SWIN LIBRAR LACSWIN LIBRARY,La Conner,98257,48.391957,-122.490724,['J1772']
Underwood Nelson Development,Snohomish,98296,47.81452428919832,-122.1108624898591,['J1772']
The Lyric,Seattle,98102,47.6206301,-122.3198568,['J1772']
DOL STATION A,Lakewood,98499,47.161364,-122.517389,['J1772']
DOL STATION B,Lakewood,98499,47.161377,-122.517325,['J1772']
COUPEVILLE COUPEVILLE #1,Coupeville,98239,48.219574,-122.689582,['J1772']
The Meyden,Bellevue,98004,47.6098443,-122.2024273,['J1772']
The 101,Kirkland,98033,47.6753316,-122.2057967,['J1772']
COEN NORTH STATION #2,Vancouver,98660,45.627364,-122.673345,['J1772']
COEN NORTH STATION #1,Vancouver,98660,45.627361,-122.673261,['J1772']
COEN NORTH STATION #3,Vancouver,98660,45.627365,-122.67312,['J1772']
"9610 Sandifur Parkway Pasco, WA 99301",Pasco,99301,46.277431,-119.216153,"['CHADEMO', 'J1772COMBO']"
Sprague,Sprague,99032,47.300106,-117.976097,"['CHADEMO', 'J1772COMBO']"
Hoot Owl Overnight Rental,Winthrop,98862,48.47916,-120.186565,['J1772']
PeaceHealth Parking Lot E,Vancouver,98664,45.61192514,-122.5897354,['J1772']
Juanita View,Kirkland,98034,47.7059359,-122.2063763,['J1772']
Crystal Mountain,Enumclaw,98022,46.938306,-121.472889,['J1772']
601 N Rochester Street,Tacoma,98406,47.255696,-122.5292482,['J1772']
799 E Harrison Street,Tacoma,98404,47.2294673,-122.420899,['J1772']
Rosalia,Rosalia,99170,47.23432,-117.370158,"['CHADEMO', 'J1772COMBO']"
SNOPUD POWERED MUEVE3105 #2,Everett,98201,47.980493,-122.197684,"['CHADEMO', 'J1772COMBO']"
SNOPUD POWERED MUEVE3105 #1,Everett,98201,47.980407,-122.197643,"['CHADEMO', 'J1772COMBO']"
ReVision Marine,Port Townsend,98368,48.10697,-122.779991,['J1772']
S 84th St and S Park Avenue,Tacoma,98444,47.18093,-122.44228,['J1772']
5112 N Pearl Street,Tacoma,98407,47.298756,-122.515766,['J1772']
COUPEVILLE COUPEVILLE #2,Coupeville,98239,48.219576,-122.689657,['J1772']
124 N Tacoma Avenue,Tacoma,98403,47.2652015,-122.4496292,['J1772']
Sunset Corporate Campus,Bellevue,98005,47.5806355,-122.1564536,['J1772']
Mercy 1Transport,Vancouver,98662,45.661573,-122.5636326,['J1772']
PIKE PLACE STALL 895 & 894,Seattle,98101,47.609487,-122.342908,['J1772']
Chevrolet of Everett,Everett,98203,47.931316,-122.219758,"['CHADEMO', 'J1772COMBO']"
LAWRENCE LOFTS LL COMMERCIAL,Seattle,98122,47.616857,-122.307818,['J1772']
2600 Elliott Garage,Seattle,98121,47.614387,-122.351622,['J1772']
WSSDA 225 COLLEGE NE,Lacey,98516,47.050128,-122.823353,['J1772']
REFLECTIONS RFEFLECTIONS 3,Redmond,98052,47.662861,-122.097803,['J1772']
Intercity Transit,Olympia,98507,47.045574,-122.857714,['J1772']
PORTCW PORTCWADMIN,Washougal,98671,45.578726,-122.379886,['J1772']
ADMIN BUILDING PUBLIC PARKING,Kennewick,99336,46.222377,-119.217259,['J1772']
2350 N 30th St,Tacoma,98403,47.274697,-122.468095,['J1772']
Olympic College Bremerton,Bremerton,98337,47.5732455,-122.6336963,['J1772']
Cowlitz PUD Main Office,Longview,98632,46.1315296,-122.9358643,['J1772']
Sno Falls - Credit Union,North Bend,98045,47.489755,-121.791949,['J1772']
Harborview Medical Center,Seattle,98104,47.605477,-122.323427,['J1772']
POULSBO STATION 2,Poulsbo,98370,47.744534,-122.63931,['J1772']
POULSBO STATION 1,Poulsbo,98370,47.744532,-122.639463,['J1772']
OLD SCHOOL PARK DARRINGTON 1GW,Darrington,98241,48.251621,-121.601383,['J1772']
Naches,Naches,98937,46.71653,-120.677423,"['CHADEMO', 'J1772', 'J1772COMBO']"
Riverton Copper Basin,Spokane,99202,47.672004,-117.386224,['J1772']
AG STATION STATION 2,Vancouver,98662,45.66201,-122.584186,['J1772']
AG STATION STATION 1,Vancouver,98662,45.662011,-122.584106,['J1772']
"3629 South D Street, Tacoma",Tacoma,98418,47.224977,-122.435165,['J1772']
Y.V.M.H. NORTH PARKING-2,Yakima,98902,46.59457,-120.546837,['J1772']
REI,Seattle,98109,47.62066,-122.32952,"['CHADEMO', 'J1772COMBO']"
King Plaza,Seattle,98118,47.538782,-122.282797,"['CHADEMO', 'J1772COMBO']"
Dupont Center - Ace Hardware,DuPont,98327,47.092582,-122.644253,['J1772COMBO']
Whole Foods Lynnwood,Lynnwood,98036,47.820256,-122.271361,['J1772COMBO']
Conoco,Ritzville,99169,47.118605,-118.365561,"['CHADEMO', 'J1772COMBO']"
Redmond Town Center,Redmond,98052,47.6715764,-122.1194606,"['CHADEMO', 'J1772COMBO']"
Interbay Business Center,Seattle,98119,47.63986,-122.377668,"['CHADEMO', 'J1772COMBO']"
LeMay - America's Car Museum,Tacoma,98421,47.234898,-122.429536,['J1772COMBO']
HILTON GARDEN STATION 1,Issaquah,98027,47.546017,-122.06528,['J1772']
Juanita Court,Kirkland,98034,47.7133,-122.209,['J1772']
AMZ SEA106-4,Bellevue,98004,47.619791,-122.19971,['J1772']
